Actual_Churn,Predicted_Prob,Prescriptive_Action,Lifetime_Value,Country,City,Membership_Years
1,0.8726673002554355,Trigger Retention Campaign (15% Discount),2683.15,Australia,Brisbane,3.1
0,0.13477441698177867,Do Not Intervene,2642.11,USA,Chicago,1.1
1,0.5351004603834828,Trigger Retention Campaign (15% Discount),447.37,USA,New York,0.3
0,0.10061490237733742,Do Not Intervene,1839.3,Canada,Montreal,2.7
1,0.7422965123530271,Trigger Retention Campaign (15% Discount),415.93,Germany,Munich,2.8
0,0.12288464683654433,Do Not Intervene,2396.54,UK,Glasgow,3.2
0,0.11924438078817014,Do Not Intervene,1606.66,USA,Houston,6.0
0,0.4296426051454139,Trigger Retention Campaign (15% Discount),586.96,USA,Los Angeles,2.5
0,0.1108110174951334,Do Not Intervene,2515.7,Japan,Nagoya,5.2
1,0.6595425671505251,Trigger Retention Campaign (15% Discount),965.18,USA,Houston,1.0
0,0.11496692932548036,Do Not Intervene,1492.74,UK,London,3.6
0,0.44605754324573543,Trigger Retention Campaign (15% Discount),496.68,USA,New York,4.3
0,0.13152260216100514,Do Not Intervene,873.12,Japan,Kyoto,2.9
0,0.13556373149613,Do Not Intervene,1692.48,France,Toulouse,3.1
0,0.33076126749178947,Trigger Retention Campaign (15% Discount),702.97,Japan,Osaka,1.6
0,0.2704867049397013,Do Not Intervene,600.34,Canada,Calgary,2.6
1,0.2628517153446043,Do Not Intervene,1587.93,USA,Los Angeles,2.7
1,0.8771601267316598,Trigger Retention Campaign (15% Discount),2312.52,USA,Phoenix,10.0
0,0.20550075880719798,Do Not Intervene,2595.37,India,Bangalore,3.0
0,0.1558054335560325,Do Not Intervene,589.11,Australia,Melbourne,3.5
1,0.7185056648963531,Trigger Retention Campaign (15% Discount),2234.41,UK,Leeds,2.6
0,0.12467428769121196,Do Not Intervene,1791.42,India,Chennai,3.9
0,0.1107374355839298,Do Not Intervene,3969.5,UK,Glasgow,1.3
0,0.18267005267142697,Do Not Intervene,3434.76,Canada,Vancouver,7.2
0,0.11569710363464346,Do Not Intervene,2072.18,UK,London,2.3
1,0.8319283358826415,Trigger Retention Campaign (15% Discount),559.37,USA,Phoenix,3.3
0,0.12051993339879466,Do Not Intervene,907.24,Australia,Melbourne,5.9
0,0.12270624021688431,Do Not Intervene,884.91,USA,Houston,0.7
0,0.17566523620497743,Do Not Intervene,1466.2,USA,Phoenix,4.7
0,0.20050845310462687,Do Not Intervene,1082.41,Canada,Toronto,8.0
0,0.33304898409090256,Trigger Retention Campaign (15% Discount),722.5,Canada,Ottawa,4.1
0,0.07790571201019501,Do Not Intervene,1731.13,France,Toulouse,2.4
0,0.12417297795471076,Do Not Intervene,1619.46,France,Marseille,2.1
0,0.22847069602986433,Do Not Intervene,582.65,USA,Houston,3.2
0,0.09583003785503878,Do Not Intervene,1283.26,Japan,Nagoya,7.2
0,0.15314454589470644,Do Not Intervene,896.03,USA,Houston,3.5
0,0.15032389617178332,Do Not Intervene,1613.6,USA,Chicago,1.3
0,0.11342544802788668,Do Not Intervene,1068.94,USA,Phoenix,4.6
0,0.11619973440043081,Do Not Intervene,987.7,USA,Chicago,3.8
0,0.10187308428138543,Do Not Intervene,1562.0,USA,Chicago,5.1
0,0.2654967278236018,Do Not Intervene,829.86,Canada,Vancouver,4.3
0,0.4079296487223656,Trigger Retention Campaign (15% Discount),1862.06,Australia,Brisbane,1.6
0,0.3083387818135922,Trigger Retention Campaign (15% Discount),2319.01,USA,Houston,5.6
0,0.09837780824832006,Do Not Intervene,1471.93,USA,Houston,3.6
0,0.12458588735007771,Do Not Intervene,1106.71,UK,Manchester,4.2
0,0.16272799700289903,Do Not Intervene,843.05,Australia,Melbourne,3.9
0,0.15541200107649839,Do Not Intervene,2050.8,UK,London,3.9
0,0.0950609764894585,Do Not Intervene,868.41,France,Lyon,5.8
0,0.10738496811222144,Do Not Intervene,1014.59,UK,Birmingham,1.8
1,0.8487939162950786,Trigger Retention Campaign (15% Discount),288.52,Germany,Berlin,3.0
1,0.7205870909203069,Trigger Retention Campaign (15% Discount),1935.16,Germany,Munich,5.5
1,0.8601112490721766,Trigger Retention Campaign (15% Discount),4409.23,USA,Houston,2.8
0,0.2531812988323559,Do Not Intervene,1227.13,Australia,Sydney,1.2
0,0.18311478482333274,Do Not Intervene,1737.38,UK,Leeds,3.8
0,0.245666712791716,Do Not Intervene,637.68,Canada,Montreal,5.0
1,0.694585999951442,Trigger Retention Campaign (15% Discount),1021.79,USA,Houston,2.2
0,0.14392989681626422,Do Not Intervene,2834.25,USA,Phoenix,1.8
1,0.12756929459158303,Do Not Intervene,3642.26,Canada,Vancouver,4.3
0,0.40374707537515236,Trigger Retention Campaign (15% Discount),945.0,USA,Los Angeles,5.0
1,0.9083541688717353,Trigger Retention Campaign (15% Discount),2617.95,USA,Los Angeles,6.2
0,0.5990818910432147,Trigger Retention Campaign (15% Discount),409.68,UK,Birmingham,4.7
1,0.9167709735617008,Trigger Retention Campaign (15% Discount),2799.67,USA,Phoenix,2.0
0,0.09887069349184495,Do Not Intervene,1354.67,USA,Chicago,2.5
0,0.11272158332506008,Do Not Intervene,1090.41,France,Marseille,5.0
0,0.15998521547064423,Do Not Intervene,1241.38,USA,Phoenix,2.1
1,0.8772885991368033,Trigger Retention Campaign (15% Discount),1986.76,UK,London,2.4
0,0.3232223871904534,Trigger Retention Campaign (15% Discount),709.03,Canada,Ottawa,2.1
0,0.15101453752812233,Do Not Intervene,1029.73,USA,Los Angeles,2.2
1,0.7732272205028283,Trigger Retention Campaign (15% Discount),339.17,USA,New York,3.9
0,0.17876330664066667,Do Not Intervene,2574.21,UK,Birmingham,2.2
0,0.12533801055697485,Do Not Intervene,989.43,USA,Phoenix,0.9
0,0.22979782461962414,Do Not Intervene,1308.54,UK,London,1.3
0,0.15559262173862476,Do Not Intervene,2367.15,USA,New York,1.5
0,0.07990924918491646,Do Not Intervene,869.46,USA,Chicago,6.1
0,0.23619580062709378,Do Not Intervene,1435.37,Japan,Nagoya,4.4
0,0.18752710906478104,Do Not Intervene,1488.73,UK,Leeds,0.4
0,0.226257595869264,Do Not Intervene,718.15,USA,Houston,1.1
0,0.36837787377452136,Trigger Retention Campaign (15% Discount),706.84,USA,Houston,1.6
0,0.09064419956904604,Do Not Intervene,1703.51,USA,Chicago,4.0
0,0.08712431030163811,Do Not Intervene,1929.88,USA,Los Angeles,4.1
0,0.12470139315439242,Do Not Intervene,945.3,UK,Leeds,5.0
0,0.28648102913385914,Trigger Retention Campaign (15% Discount),976.47,USA,Los Angeles,5.7
1,0.8893577048386351,Trigger Retention Campaign (15% Discount),2599.89,UK,Manchester,5.6
0,0.5347516988162301,Trigger Retention Campaign (15% Discount),981.75,USA,Los Angeles,3.0
1,0.7834286512286377,Trigger Retention Campaign (15% Discount),2134.96,USA,Houston,1.8
0,0.1608769484072281,Do Not Intervene,2345.36,UK,Glasgow,4.0
0,0.15528557275027824,Do Not Intervene,2115.76,USA,Los Angeles,3.7
0,0.24945766270112682,Do Not Intervene,1331.46,UK,London,0.1
0,0.1446506476819804,Do Not Intervene,1960.11,Canada,Vancouver,8.2
0,0.1763305401865187,Do Not Intervene,1011.67,India,Bangalore,1.6
0,0.1331335424260212,Do Not Intervene,1427.15,Canada,Ottawa,5.1
0,0.1363164955909169,Do Not Intervene,417.23,Canada,Ottawa,1.8
1,0.5678170084508036,Trigger Retention Campaign (15% Discount),461.17,Australia,Perth,2.1
0,0.11613825128776982,Do Not Intervene,2070.68,India,Bangalore,2.9
0,0.13338755845126432,Do Not Intervene,1628.72,USA,Houston,2.0
0,0.16486013187579424,Do Not Intervene,2051.8,Canada,Vancouver,2.7
0,0.1089138585891762,Do Not Intervene,1161.65,India,Bangalore,5.3
0,0.10572972075537025,Do Not Intervene,1250.61,Canada,Calgary,2.3
1,0.10664233962599712,Do Not Intervene,390.05,Germany,Hamburg,2.4
0,0.26723582278657326,Do Not Intervene,1410.59,USA,New York,2.3
0,0.23192557334578867,Do Not Intervene,730.55,USA,Phoenix,1.7
0,0.1525993384334795,Do Not Intervene,1017.3,Germany,Frankfurt,0.7
1,0.845225161080853,Trigger Retention Campaign (15% Discount),1883.37,USA,Los Angeles,2.8
0,0.33421348319121447,Trigger Retention Campaign (15% Discount),1239.97,France,Paris,3.0
1,0.909157940935184,Trigger Retention Campaign (15% Discount),3297.08,USA,Los Angeles,3.6
0,0.8376319522871778,Trigger Retention Campaign (15% Discount),780.43,USA,New York,4.5
0,0.20587477742791743,Do Not Intervene,1054.47,Germany,Munich,2.1
0,0.14639260947616758,Do Not Intervene,2339.22,Germany,Berlin,4.5
0,0.22480846145767275,Do Not Intervene,1017.94,UK,Glasgow,2.0
1,0.8963587521933732,Trigger Retention Campaign (15% Discount),2819.58,USA,Chicago,0.8
0,0.19873998395854875,Do Not Intervene,1135.84,Canada,Montreal,1.6
0,0.18645135575381575,Do Not Intervene,498.89,USA,Chicago,0.4
0,0.12637536084699402,Do Not Intervene,1394.14,UK,Leeds,10.0
0,0.17449464029397888,Do Not Intervene,922.93,Canada,Montreal,3.0
0,0.11055312973837114,Do Not Intervene,1664.6,USA,Houston,3.0
0,0.13300083142936198,Do Not Intervene,767.98,France,Nice,5.7
0,0.1542656710854686,Do Not Intervene,1181.36,USA,Chicago,1.4
0,0.10338929964497265,Do Not Intervene,1587.94,USA,Chicago,4.5
1,0.4216743383177547,Trigger Retention Campaign (15% Discount),654.38,USA,Chicago,2.3
1,0.8461550553899141,Trigger Retention Campaign (15% Discount),2100.95,Canada,Vancouver,5.8
0,0.12147447035720078,Do Not Intervene,850.01,USA,Phoenix,1.7
0,0.1781392812669906,Do Not Intervene,1023.12,Canada,Vancouver,4.2
1,0.5956987667849737,Trigger Retention Campaign (15% Discount),600.21,USA,Chicago,7.6
0,0.4412837346922819,Trigger Retention Campaign (15% Discount),703.41,UK,Glasgow,1.5
0,0.12678787949891737,Do Not Intervene,836.75,USA,New York,6.3
1,0.8098194091047649,Trigger Retention Campaign (15% Discount),2166.43,USA,Los Angeles,1.9
1,0.8774460275604632,Trigger Retention Campaign (15% Discount),2256.28,France,Marseille,2.1
1,0.618778390216753,Trigger Retention Campaign (15% Discount),876.36,USA,Phoenix,1.6
1,0.4403331255866443,Trigger Retention Campaign (15% Discount),453.03,UK,Manchester,1.9
1,0.08983510849395003,Do Not Intervene,1314.86,Canada,Calgary,1.3
0,0.12387438995206904,Do Not Intervene,656.68,Japan,Tokyo,2.1
0,0.3631708689860929,Trigger Retention Campaign (15% Discount),522.59,UK,Manchester,0.8
0,0.14625998464285897,Do Not Intervene,998.18,Australia,Sydney,2.1
0,0.72102092093507,Trigger Retention Campaign (15% Discount),2028.06,UK,Leeds,0.6
1,0.6623824589306626,Trigger Retention Campaign (15% Discount),1584.39,UK,Leeds,0.6
0,0.1209243221607861,Do Not Intervene,1649.59,Canada,Vancouver,1.9
0,0.10196932500866618,Do Not Intervene,1228.37,Japan,Yokohama,4.7
0,0.2089680667932965,Do Not Intervene,2667.9,France,Nice,1.9
0,0.10140714867544844,Do Not Intervene,1415.2,USA,Chicago,2.5
0,0.0823264720157897,Do Not Intervene,1680.1,Canada,Toronto,2.2
0,0.2317185730651284,Do Not Intervene,1018.64,India,Mumbai,1.3
0,0.11815151987277618,Do Not Intervene,1464.34,USA,Chicago,3.9
1,0.669133007316033,Trigger Retention Campaign (15% Discount),1221.55,Canada,Vancouver,2.3
1,0.7753918348871567,Trigger Retention Campaign (15% Discount),1905.48,USA,Chicago,0.3
0,0.509719450447623,Trigger Retention Campaign (15% Discount),1072.22,Germany,Frankfurt,0.9
0,0.1022801944975597,Do Not Intervene,1556.87,USA,New York,1.5
0,0.10034996466617355,Do Not Intervene,1297.45,Australia,Perth,1.4
1,0.5633393722505148,Trigger Retention Campaign (15% Discount),537.16,France,Lyon,1.7
1,0.8154376789009607,Trigger Retention Campaign (15% Discount),385.97,France,Lyon,5.8
0,0.09514714080318995,Do Not Intervene,746.69,USA,New York,9.2
0,0.1096637172912338,Do Not Intervene,1619.71,USA,Chicago,2.3
1,0.38864039722169763,Trigger Retention Campaign (15% Discount),1544.45,Australia,Melbourne,7.1
0,0.08152576963083646,Do Not Intervene,772.44,USA,Phoenix,1.7
0,0.11616055022752825,Do Not Intervene,1471.64,USA,New York,2.0
1,0.7621141419921529,Trigger Retention Campaign (15% Discount),602.23,France,Paris,3.4
0,0.20374109059678852,Do Not Intervene,1112.34,Japan,Nagoya,3.0
1,0.8239535080951106,Trigger Retention Campaign (15% Discount),2010.47,USA,Los Angeles,2.4
1,0.40942461642210887,Trigger Retention Campaign (15% Discount),1275.21,Canada,Ottawa,4.6
0,0.2313557945887455,Do Not Intervene,919.59,UK,Glasgow,1.1
1,0.7489243923816857,Trigger Retention Campaign (15% Discount),1108.01,Australia,Sydney,2.2
0,0.12440316187549605,Do Not Intervene,1715.63,Canada,Ottawa,0.4
1,0.09094322505497202,Do Not Intervene,1647.89,Canada,Montreal,3.4
0,0.28939572479901976,Trigger Retention Campaign (15% Discount),967.7,Germany,Frankfurt,0.5
0,0.7643447245137981,Trigger Retention Campaign (15% Discount),293.54,USA,Houston,0.6
0,0.1711169794507596,Do Not Intervene,1524.96,Canada,Vancouver,2.2
0,0.2283244785268556,Do Not Intervene,1680.82,USA,Phoenix,4.4
1,0.950688633897005,Trigger Retention Campaign (15% Discount),2995.63,USA,Los Angeles,1.2
1,0.49878111209187176,Trigger Retention Campaign (15% Discount),822.24,USA,Houston,4.0
0,0.11511585714744092,Do Not Intervene,1153.75,USA,Los Angeles,2.7
0,0.13224449076818748,Do Not Intervene,987.47,Australia,Melbourne,1.2
0,0.08994596565238584,Do Not Intervene,998.09,USA,New York,4.9
0,0.33387056764263323,Trigger Retention Campaign (15% Discount),1864.94,UK,London,0.3
1,0.9355992361456427,Trigger Retention Campaign (15% Discount),2890.31,USA,Houston,0.2
1,0.8146969934539479,Trigger Retention Campaign (15% Discount),2282.81,USA,New York,2.4
0,0.15821445571429668,Do Not Intervene,2178.0,France,Marseille,1.9
0,0.5015030016143877,Trigger Retention Campaign (15% Discount),381.98,Japan,Tokyo,3.9
0,0.1274649757503728,Do Not Intervene,692.97,India,Hyderabad,3.0
0,0.132079200680431,Do Not Intervene,3569.24,France,Marseille,2.1
0,0.2602749012754396,Do Not Intervene,835.2,UK,Leeds,1.2
0,0.1485285841361185,Do Not Intervene,1532.74,USA,Los Angeles,0.8
1,0.7857246706041898,Trigger Retention Campaign (15% Discount),822.88,USA,Chicago,0.3
0,0.21700751442466948,Do Not Intervene,578.15,India,Delhi,2.8
1,0.11845726888532332,Do Not Intervene,1606.34,Germany,Frankfurt,2.8
0,0.18367678966835896,Do Not Intervene,929.62,France,Lyon,4.0
0,0.3317026936810044,Trigger Retention Campaign (15% Discount),667.05,Australia,Sydney,0.3
0,0.1392465412476199,Do Not Intervene,2463.62,USA,Chicago,5.1
0,0.08358250457000495,Do Not Intervene,1828.29,USA,Houston,1.8
0,0.11643106099015146,Do Not Intervene,1585.0,Germany,Cologne,2.7
0,0.1424386923262967,Do Not Intervene,677.64,USA,Los Angeles,2.6
1,0.45240149821586423,Trigger Retention Campaign (15% Discount),549.48,Australia,Perth,2.5
0,0.13990017667467755,Do Not Intervene,1976.86,UK,Glasgow,4.1
0,0.14124260242849493,Do Not Intervene,1432.22,USA,New York,7.7
1,0.8403115668058995,Trigger Retention Campaign (15% Discount),2253.81,France,Marseille,0.6
0,0.19895636317264728,Do Not Intervene,2282.35,Australia,Sydney,1.9
0,0.12603352777027918,Do Not Intervene,1299.09,Germany,Frankfurt,2.6
0,0.08814287686224503,Do Not Intervene,1826.96,USA,Phoenix,0.7
0,0.1389232156399939,Do Not Intervene,1743.3,Canada,Montreal,4.8
0,0.5806784088506276,Trigger Retention Campaign (15% Discount),1200.37,USA,Los Angeles,5.2
0,0.19399977344666233,Do Not Intervene,2004.93,UK,Manchester,1.1
1,0.1379212270674727,Do Not Intervene,5971.65,USA,Los Angeles,0.1
0,0.14372670900249118,Do Not Intervene,969.66,UK,Birmingham,5.6
0,0.095548935363621,Do Not Intervene,477.59,Germany,Frankfurt,7.3
0,0.1648380699579877,Do Not Intervene,962.68,USA,New York,4.3
0,0.11881241821329232,Do Not Intervene,478.76,USA,Chicago,4.3
0,0.18747614019388975,Do Not Intervene,2366.66,India,Delhi,5.9
0,0.6336001351015158,Trigger Retention Campaign (15% Discount),514.77,USA,New York,1.3
1,0.8630548379577699,Trigger Retention Campaign (15% Discount),2109.04,Australia,Brisbane,3.1
0,0.11848259334704872,Do Not Intervene,1616.64,USA,Chicago,3.7
1,0.7120457944081775,Trigger Retention Campaign (15% Discount),777.9,Japan,Yokohama,4.5
0,0.12564721553026537,Do Not Intervene,2123.23,Australia,Adelaide,1.0
0,0.14409630263856382,Do Not Intervene,1195.21,Germany,Hamburg,1.4
0,0.13033701339755474,Do Not Intervene,1752.01,USA,Phoenix,2.0
0,0.0798667002195906,Do Not Intervene,1231.88,UK,Manchester,2.9
0,0.17224542137337373,Do Not Intervene,646.14,Australia,Brisbane,2.0
0,0.16421588908849977,Do Not Intervene,1698.37,USA,Houston,4.7
0,0.15982728666465676,Do Not Intervene,3205.0,Canada,Toronto,1.3
0,0.10676647846897941,Do Not Intervene,1090.66,Germany,Cologne,3.2
0,0.10431518946830842,Do Not Intervene,1016.43,USA,Chicago,2.2
0,0.18967796886754332,Do Not Intervene,350.02,USA,Phoenix,0.8
0,0.12989649582313773,Do Not Intervene,1455.71,Australia,Perth,5.2
0,0.1515583784436288,Do Not Intervene,2397.07,Germany,Munich,0.7
1,0.8959334410442618,Trigger Retention Campaign (15% Discount),4596.42,UK,Glasgow,1.2
0,0.19265185937794238,Do Not Intervene,4468.59,USA,New York,0.2
0,0.13624090695531424,Do Not Intervene,1374.42,India,Mumbai,2.1
1,0.35837528048641304,Trigger Retention Campaign (15% Discount),1287.46,UK,Leeds,2.3
0,0.11265325360997978,Do Not Intervene,1032.61,Japan,Tokyo,2.0
1,0.7082581713319827,Trigger Retention Campaign (15% Discount),366.85,India,Hyderabad,0.7
0,0.26696713227835195,Do Not Intervene,824.03,Canada,Ottawa,4.0
0,0.15675413420477777,Do Not Intervene,2968.31,Canada,Vancouver,6.5
0,0.4157335246084009,Trigger Retention Campaign (15% Discount),573.48,USA,New York,1.0
0,0.4721232807450847,Trigger Retention Campaign (15% Discount),1074.66,Japan,Yokohama,2.7
0,0.0916260103563011,Do Not Intervene,1401.16,UK,Birmingham,2.3
0,0.2378338169514632,Do Not Intervene,897.16,France,Lyon,2.4
1,0.7996861767633742,Trigger Retention Campaign (15% Discount),779.39,USA,Houston,0.7
0,0.13513429408580524,Do Not Intervene,781.72,UK,Leeds,2.1
0,0.16174262863851435,Do Not Intervene,1335.85,USA,Los Angeles,0.9
0,0.2202950576057759,Do Not Intervene,871.19,Canada,Montreal,3.3
0,0.2558126646188584,Do Not Intervene,1062.76,USA,Chicago,4.5
1,0.9179166077639336,Trigger Retention Campaign (15% Discount),1915.52,USA,Chicago,7.6
0,0.2560558804270035,Do Not Intervene,861.49,UK,London,5.0
0,0.38007145273698467,Trigger Retention Campaign (15% Discount),356.66,Canada,Calgary,1.5
1,0.8846425401661661,Trigger Retention Campaign (15% Discount),1891.99,UK,Glasgow,4.5
0,0.19980181682717102,Do Not Intervene,2112.15,Canada,Toronto,1.9
0,0.1560425893094156,Do Not Intervene,1128.84,USA,Los Angeles,4.0
0,0.1382737308161288,Do Not Intervene,1252.65,India,Chennai,1.1
1,0.6404467669729325,Trigger Retention Campaign (15% Discount),1599.54,France,Nice,1.2
0,0.3761369138958962,Trigger Retention Campaign (15% Discount),256.49,India,Mumbai,2.5
1,0.5094181930744242,Trigger Retention Campaign (15% Discount),762.0,Canada,Vancouver,2.4
0,0.14201011551632778,Do Not Intervene,1015.96,USA,Houston,1.0
1,0.864928296840493,Trigger Retention Campaign (15% Discount),2018.79,UK,Manchester,6.8
1,0.6434494379482888,Trigger Retention Campaign (15% Discount),798.37,Canada,Toronto,0.9
0,0.15851918090401346,Do Not Intervene,1995.39,Germany,Cologne,3.3
0,0.4239818915172959,Trigger Retention Campaign (15% Discount),390.83,India,Hyderabad,3.3
0,0.08502650735449946,Do Not Intervene,1036.35,India,Bangalore,2.4
0,0.11002911424834393,Do Not Intervene,2862.25,USA,Los Angeles,1.2
0,0.14221777271283612,Do Not Intervene,676.3,UK,Manchester,2.7
0,0.3010224300019448,Trigger Retention Campaign (15% Discount),724.4,UK,Leeds,3.7
0,0.12644044052171466,Do Not Intervene,1306.68,Australia,Adelaide,6.0
0,0.226553384192264,Do Not Intervene,790.23,USA,Phoenix,5.9
1,0.9613632551583025,Trigger Retention Campaign (15% Discount),421.75,Germany,Frankfurt,2.3
1,0.9138020580949541,Trigger Retention Campaign (15% Discount),2380.38,UK,Manchester,2.8
0,0.16855390256927877,Do Not Intervene,2503.44,USA,New York,0.4
0,0.17726159867303345,Do Not Intervene,698.5,USA,Chicago,6.1
0,0.12673306319062377,Do Not Intervene,2443.25,Japan,Yokohama,7.3
0,0.1810472045035991,Do Not Intervene,1005.48,Canada,Calgary,4.6
0,0.1903722129916231,Do Not Intervene,2584.28,USA,Chicago,0.9
1,0.5837039804281177,Trigger Retention Campaign (15% Discount),1022.88,India,Bangalore,2.1
1,0.8492981421323145,Trigger Retention Campaign (15% Discount),586.53,Australia,Perth,2.9
1,0.707713435841906,Trigger Retention Campaign (15% Discount),366.02,USA,New York,6.3
0,0.17921421840120885,Do Not Intervene,1604.38,USA,Los Angeles,4.9
0,0.109062900543019,Do Not Intervene,4098.24,UK,Leeds,2.0
1,0.11005508262849109,Do Not Intervene,1229.78,Germany,Cologne,2.0
0,0.10677345060814167,Do Not Intervene,3622.72,Germany,Hamburg,3.6
0,0.17361705399287214,Do Not Intervene,2620.73,Germany,Berlin,3.2
0,0.17067885982184677,Do Not Intervene,3963.26,UK,Leeds,2.5
1,0.7750134172069519,Trigger Retention Campaign (15% Discount),183.42,Canada,Montreal,1.8
0,0.1288873252422345,Do Not Intervene,677.79,USA,New York,2.1
0,0.1106244770831871,Do Not Intervene,1479.51,Australia,Sydney,3.7
0,0.5410314852257354,Trigger Retention Campaign (15% Discount),1279.77,UK,Manchester,1.1
1,0.8609127407017251,Trigger Retention Campaign (15% Discount),2272.52,UK,Birmingham,0.9
0,0.370900337372915,Trigger Retention Campaign (15% Discount),1090.69,France,Toulouse,2.8
0,0.1988455979350302,Do Not Intervene,365.28,Germany,Hamburg,7.9
0,0.18883634981371653,Do Not Intervene,2603.27,USA,Phoenix,3.8
0,0.08230450235807416,Do Not Intervene,1495.99,France,Nice,9.0
1,0.6040574377151589,Trigger Retention Campaign (15% Discount),286.13,Germany,Cologne,1.3
0,0.1707227299562974,Do Not Intervene,4242.01,France,Toulouse,7.2
0,0.22603453817497615,Do Not Intervene,819.27,India,Delhi,5.1
1,0.503280771556424,Trigger Retention Campaign (15% Discount),698.15,USA,Phoenix,2.9
1,0.46739659477976,Trigger Retention Campaign (15% Discount),521.12,France,Paris,6.3
0,0.11688714627662317,Do Not Intervene,1314.65,USA,Phoenix,3.1
1,0.8253242083767917,Trigger Retention Campaign (15% Discount),700.16,India,Delhi,1.2
0,0.1221224486783904,Do Not Intervene,1509.27,Germany,Munich,2.4
1,0.7658999637304538,Trigger Retention Campaign (15% Discount),1044.77,USA,Phoenix,0.5
0,0.1458070930625614,Do Not Intervene,2297.75,USA,New York,1.4
0,0.12374232757845138,Do Not Intervene,1407.4,USA,New York,4.8
0,0.3216532779248044,Trigger Retention Campaign (15% Discount),1714.55,USA,Chicago,8.2
0,0.19869470013536092,Do Not Intervene,841.23,Australia,Perth,5.5
0,0.15845483687193693,Do Not Intervene,1068.51,Germany,Frankfurt,1.2
0,0.16099187582278102,Do Not Intervene,709.67,USA,Los Angeles,5.7
0,0.1192552986291054,Do Not Intervene,1089.1,India,Bangalore,2.1
0,0.1267984403069347,Do Not Intervene,716.88,USA,Los Angeles,1.4
0,0.11344218420766676,Do Not Intervene,3768.47,UK,Leeds,10.0
1,0.08559102561316713,Do Not Intervene,1704.18,Japan,Nagoya,4.4
1,0.779411644989684,Trigger Retention Campaign (15% Discount),636.83,USA,Phoenix,3.4
1,0.12355251600908691,Do Not Intervene,1879.16,USA,Los Angeles,2.0
0,0.10000044727378352,Do Not Intervene,2149.27,UK,Leeds,2.9
0,0.2926351416787897,Trigger Retention Campaign (15% Discount),1867.27,USA,Chicago,1.3
0,0.21286989122735359,Do Not Intervene,3198.5,France,Paris,6.0
0,0.28437929330713146,Trigger Retention Campaign (15% Discount),285.16,Germany,Cologne,6.0
1,0.9010100311891825,Trigger Retention Campaign (15% Discount),2502.88,France,Toulouse,4.9
0,0.15087533424815025,Do Not Intervene,3951.11,Japan,Kyoto,2.8
0,0.09301865022339738,Do Not Intervene,1812.61,Canada,Montreal,1.8
0,0.16180431563112044,Do Not Intervene,4083.26,USA,New York,1.4
0,0.13300078966004283,Do Not Intervene,1445.9,Germany,Hamburg,1.3
0,0.14816726841562158,Do Not Intervene,630.19,UK,Glasgow,3.2
0,0.4103782233216915,Trigger Retention Campaign (15% Discount),985.96,Canada,Ottawa,9.6
1,0.455765392641173,Trigger Retention Campaign (15% Discount),1402.22,Australia,Sydney,4.3
1,0.8789594877190017,Trigger Retention Campaign (15% Discount),3129.81,USA,Chicago,3.3
1,0.9275092256704552,Trigger Retention Campaign (15% Discount),2483.18,Australia,Melbourne,3.2
0,0.07844928069196024,Do Not Intervene,1183.11,France,Marseille,3.0
1,0.7088991767989227,Trigger Retention Campaign (15% Discount),604.46,USA,Phoenix,1.8
0,0.1760966404717524,Do Not Intervene,999.82,USA,Houston,4.3
0,0.19536526418005262,Do Not Intervene,955.5,Germany,Cologne,5.6
0,0.8595569804093084,Trigger Retention Campaign (15% Discount),595.16,USA,Los Angeles,5.1
1,0.40637090440941237,Trigger Retention Campaign (15% Discount),457.69,USA,Phoenix,5.4
0,0.1216820867924517,Do Not Intervene,2518.54,UK,Glasgow,2.3
1,0.8915566257963689,Trigger Retention Campaign (15% Discount),340.76,Germany,Cologne,2.3
0,0.5828131546329602,Trigger Retention Campaign (15% Discount),1264.59,France,Lyon,1.9
0,0.13577792085074536,Do Not Intervene,1200.97,USA,New York,5.2
0,0.0919056650197866,Do Not Intervene,1527.42,Australia,Adelaide,1.3
0,0.09468978083383803,Do Not Intervene,1115.88,France,Nice,1.0
0,0.09379860730391114,Do Not Intervene,1051.22,Germany,Munich,1.6
0,0.10207119525243362,Do Not Intervene,1654.81,France,Marseille,1.4
0,0.12800743057916486,Do Not Intervene,994.97,UK,Birmingham,3.2
0,0.08427057105903796,Do Not Intervene,1696.6,UK,Manchester,10.0
0,0.29434595637125194,Trigger Retention Campaign (15% Discount),728.9,UK,Glasgow,3.6
0,0.5642839070968837,Trigger Retention Campaign (15% Discount),541.19,USA,Chicago,0.4
1,0.48385624476974165,Trigger Retention Campaign (15% Discount),1508.48,India,Delhi,6.3
1,0.6985857727301931,Trigger Retention Campaign (15% Discount),4885.17,Germany,Frankfurt,1.8
0,0.2312261487314553,Do Not Intervene,757.76,Germany,Frankfurt,2.8
1,0.8593843168999061,Trigger Retention Campaign (15% Discount),498.38,UK,London,7.9
0,0.1015988744926302,Do Not Intervene,1729.8,USA,New York,1.5
0,0.09624597220718156,Do Not Intervene,2716.96,UK,Manchester,8.5
0,0.12648906778342708,Do Not Intervene,2182.29,UK,Leeds,3.3
1,0.8264850440362749,Trigger Retention Campaign (15% Discount),2203.6,USA,Chicago,1.0
0,0.65705139230455,Trigger Retention Campaign (15% Discount),118.18,USA,Phoenix,0.6
0,0.1955021338336101,Do Not Intervene,1464.41,India,Bangalore,0.7
